,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Education_type,Target,Income_type_Commercial associate,Income_type_Pensioner,Income_type_State servant,Income_type_Working,Family_status_Civil marriage,Family_status_Married,Family_status_Separated,Family_status_Single / not married,Family_status_Widow,Housing_type_House / apartment,Housing_type_Municipal apartment,Housing_type_With parents,Occupation_type_Accountants,Occupation_type_Core staff,Occupation_type_Drivers,Occupation_type_High skill tech staff,Occupation_type_Laborers,Occupation_type_Managers
8441,0,1,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,0.7046194933864356,-0.9189702818824678,1.619684175029589,-0.8932208130208044,0.6461430201911788,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7896,1,0,1,0,1,0,0,0.8957898831479156,-0.18978993929664428,1.2452509665402922,0.8942263020626966,-0.5694320118256487,0.054396146562009626,0.6461430201911788,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2944,0,0,1,1,0,0,0,0.8957898831479156,0.979417243844929,0.04384769286505517,-0.23902156290303114,-1.2915224076188876,-0.8332122675164713,-0.8744975283571561,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2650,0,0,1,1,0,0,0,-0.5998634230400659,-0.18978993929664428,1.1851808028565305,-0.7376506234879513,-0.9170528285871686,0.06777934735794003,0.6461430201911788,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1194,0,0,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,-0.8572047623913727,-0.6923207088893222,2.0928347311772137,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6027,0,0,1,0,1,0,1,-0.5998634230400659,-1.3589971224382176,1.5456017849591015,-0.6923207088893222,1.4527037149456339,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9105,0,0,1,0,1,0,1,-0.5998634230400659,-0.18978993929664428,0.3441985112838645,-0.23902156290303114,1.0801182595819994,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8308,1,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.49678378028880155,3.3873716049872975,-1.2616119443880522,-0.7693182766197713,-1.6348178026313236,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
841,0,0,0,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-1.2176257444939438,-0.9189702818824678,-1.6094682766080832,-0.173981699278222,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6101,1,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.6445493297026738,0.21427758308325995,-0.13796769183438476,-0.26162007868383075,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1039,0,0,1,0,1,0,0,0.8957898831479156,-0.18978993929664428,1.6056719486428634,0.21427758308325995,-1.386199621940115,-0.8530712106330132,-1.6348178026313236,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
508,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.7046194933864356,1.120875875055842,-0.34616335715768,-0.22319734091486934,-1.6348178026313236,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5104,0,0,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,1.6056719486428634,0.25960749768188907,1.0589218683160526,-0.7175123380548792,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6014,1,0,1,1,1,0,0,-0.5998634230400659,-0.18978993929664428,-1.517976562912753,0.667576729069551,-1.6732929658644324,-0.8198290667205408,0.6461430201911788,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7396,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,0.46433883865138814,-0.012371989909885592,1.4333914473477718,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8597,0,0,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,-0.6169241076563252,-0.012371989909885592,-0.37466072763745234,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8263,0,1,1,0,0,1,0,-0.5998634230400659,-0.18978993929664428,-0.4367136166050397,-0.0577019045085147,0.19811286746012036,0.676067409340712,-1.6348178026313236,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4113,0,0,1,0,1,0,0,2.3914431893358974,2.1486244269865025,-1.3377660718614675,0.07828783928737262,-0.5190317037043982,-0.7416884427184957,0.6461430201911788,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2605,1,1,1,0,0,0,1,0.8957898831479156,0.979417243844929,-0.1363627981862304,0.8942263020626966,-0.11747784694396957,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5525,0,0,1,0,1,1,0,2.3914431893358974,2.1486244269865025,-0.316573289237516,-0.0577019045085147,0.2310850316515923,-0.4032229774278686,-1.6348178026313236,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7407,1,0,0,1,1,1,0,-0.5998634230400659,-1.3589971224382176,1.1251106391727685,0.21427758308325995,-0.058363466857830906,0.991220202277138,-0.8744975283571561,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4130,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.52440900233515,-0.012371989909885592,-0.5543590224809752,0.8215557534771171,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2371,0,1,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,1.3053211302240542,0.4409271560764055,1.5259490225424042,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7275,1,1,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.9773450897588964,1.3475254480489876,0.8601468213331782,-0.8932208130208044,-1.6348178026313236,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2121,0,0,1,0,1,0,1,-0.5998634230400659,-1.3589971224382176,1.4855316212753398,-0.46567113589617665,1.8716857156358406,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2746,0,1,0,0,0,0,0,2.3914431893358974,2.1486244269865025,1.1851808028565305,-0.6923207088893222,-1.1462093697178997,-0.7209660672925389,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9611,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,0.2841283476001026,0.667576729069551,1.7134193275167742,-0.8932208130208044,0.6461430201911788,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7477,0,0,0,0,0,0,1,-0.5998634230400659,-0.18978993929664428,0.3441985112838645,-1.3269395132701298,1.8278798403528842,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3452,1,1,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,1.7258122760103871,0.8942263020626966,0.2984424527855999,-0.2801838733362504,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
55,0,0,0,0,0,0,0,-0.5998634230400659,-1.3589971224382176,0.46433883865138814,-0.23902156290303114,-0.06001207506740444,-0.7067194341871936,-1.6348178026313236,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1460,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.5844791660189119,2.2541237400215697,-0.950260508237151,0.0487838365508131,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6067,0,0,0,0,0,0,0,0.8957898831479156,0.979417243844929,1.365391293907816,-0.9643001964810969,-0.2302897515705065,2.0709423052004263,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
9625,1,1,0,0,0,0,0,0.8957898831479156,0.979417243844929,-0.19643296186999226,-0.012371989909885592,-1.1542168953072576,-0.39199835740547545,0.6461430201911788,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5147,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.0049703118052449,-1.3722694278687588,0.9689549631650359,1.827886110100142,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3653,1,1,0,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.1363627981862304,-0.5563309650934349,0.9760204269203517,-0.11829031532096328,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3777,0,1,1,1,1,0,0,-0.5998634230400659,-1.3589971224382176,-0.9172749260751345,0.667576729069551,-0.9356585498094985,1.1673603933977705,-1.6348178026313236,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
657,0,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.157555580810182,-0.46567113589617665,-1.2536044187986948,0.44898471196460277,-0.8744975283571561,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
250,1,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.6169241076563252,0.4409271560764055,0.9781400660469463,-0.44294086366095253,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7585,0,0,1,1,0,0,0,-0.5998634230400659,-1.3589971224382176,0.8848299844377212,0.21427758308325995,-1.234056635742322,-0.6385082817434192,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7503,1,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.6169241076563252,7.693713491857062,1.1408812478777126,-0.09972652066854362,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6486,0,0,1,1,1,0,0,0.8957898831479156,0.979417243844929,-1.3377660718614675,-0.46567113589617665,-1.3847865291890518,0.4753193974017562,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6595,1,0,0,1,0,0,0,0.8957898831479156,0.979417243844929,-1.4579063992289913,-0.46567113589617665,-1.151861740722152,-0.8517760621688909,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6755,0,0,1,0,1,0,1,-0.5998634230400659,-1.3589971224382176,-0.316573289237516,-0.23902156290303114,1.6283982469944789,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3323,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.578046726596515,-0.5110010504948058,-1.7835142004473532,-0.3220603403428713,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2118,0,1,1,1,0,0,0,2.3914431893358974,2.1486244269865025,-1.0374152534426582,-0.6923207088893222,-0.8131905113840315,0.29270346396051233,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1931,0,0,1,0,1,0,1,-0.5998634230400659,-0.18978993929664428,1.2452509665402922,-0.6469907942906931,1.4976871675211423,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5938,1,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,-0.016222470818706692,-0.23902156290303114,-1.249600656004016,0.5992219338027894,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7940,0,1,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.3978362355452294,-0.46567113589617665,-0.8395682427372093,-0.6281470940304409,-0.11417725408298866,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6294,0,0,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.3377660718614675,-1.0549600256783551,0.20824003217607207,-0.8513443460141835,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8526,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.0374152534426582,-1.1456198548756134,0.888879707271461,1.5951911027128356,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8754,0,1,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.07629263450246855,-1.1456198548756134,-1.0802650413349557,-0.058281769816630156,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1314,1,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.1363627981862304,-0.8283104526852095,-1.4281213735549865,-0.23226338016372544,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8318,0,0,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-1.6381168902802767,7.2404143458707715,0.622276208237558,-0.388544628167816,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5168,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.6056719486428634,-0.9189702818824678,0.4067795637004366,0.5931779076368854,0.6461430201911788,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2723,0,1,1,1,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.0374152534426582,-1.009630111079726,-0.6645802570638966,-0.5638213869790335,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5010,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.517976562912753,-0.46567113589617665,-1.1455028233423679,0.40149593494678526,-0.8744975283571561,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4991,1,1,1,0,1,0,0,0.8957898831479156,0.979417243844929,0.6445493297026738,-0.46567113589617665,-1.0253899395020056,1.2692454059087241,-0.8744975283571561,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7028,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.9172749260751345,-0.6923207088893222,1.3278805219350613,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1344,1,0,1,1,1,0,0,0.8957898831479156,0.979417243844929,-0.4367136166050397,-0.6923207088893222,-0.543996342306513,1.4639493916817765,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5252,0,0,0,0,1,0,0,0.8957898831479156,-0.18978993929664428,1.4254614575915778,-0.46567113589617665,-0.6791822154915484,-0.011224708953520025,-1.6348178026313236,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
5971,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.6056719486428634,-0.1030318191071438,-0.2387683080768853,0.11267782744751309,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3792,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.0374152534426582,-0.6016608796920639,-1.784456262281396,-0.7114683118889753,-0.8744975283571561,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,1,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.04384769286505517,1.3475254480489876,0.2350887944462709,-0.01856388358354635,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5412,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.8459526033779108,-0.46567113589617665,0.15995936318141665,-0.8504809137047685,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8039,0,0,0,0,0,0,0,-0.5998634230400659,-1.3589971224382176,0.7646896570701974,-0.23902156290303114,-1.5004246193177146,-0.12951493534335648,0.6461430201911788,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9634,0,0,0,0,0,0,0,2.3914431893358974,2.1486244269865025,-1.0974854171264201,-0.012371989909885592,0.14582843567078574,2.719811685725697,0.6461430201911788,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7689,0,1,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.4367136166050397,1.120875875055842,-0.8732469533042128,-0.5245352169006572,-1.6348178026313236,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2214,0,0,0,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.6769942713400872,1.3475254480489876,-0.5122017554075935,0.06303046965615834,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3931,0,0,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-1.157555580810182,-1.3722694278687588,-0.3760738203885154,-0.46625353601515374,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
933,0,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.7646896570701974,0.21427758308325995,-1.485351629973042,-0.41919647515204367,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9216,0,0,0,0,0,0,1,-0.5998634230400659,-0.18978993929664428,0.8848299844377212,-0.012371989909885592,0.9529399119863209,-0.8932208130208044,0.6461430201911788,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5705,0,0,1,1,1,0,0,-0.5998634230400659,-1.3589971224382176,0.8247598207539593,-1.009630111079726,1.412666086998846,2.421064106668154,0.6461430201911788,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1927,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.737064435023849,-0.6923207088893222,1.2553417607138226,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8260,1,0,0,1,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.19643296186999226,-0.23902156290303114,-0.9194079831722737,0.6497327239035589,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5453,1,0,0,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.49678378028880155,0.667576729069551,-0.831796232606362,-0.3358752572935091,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3666,0,1,0,0,1,0,0,2.3914431893358974,2.1486244269865025,-0.9172749260751345,-0.6923207088893222,-0.8765441697233599,-0.8284633898146896,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7034,0,0,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,0.8247598207539593,-1.009630111079726,1.7407391207039935,0.553891737558509,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1485,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.5844791660189119,-0.46567113589617665,-0.0366960446748632,0.4166060003615453,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7667,1,1,1,0,0,0,0,2.3914431893358974,2.1486244269865025,0.4042686749676263,1.120875875055842,-0.481113714884205,0.4148791357427157,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4619,1,1,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.7046194933864356,0.21427758308325995,-1.1120596282338753,-0.5176277584253383,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1137,1,0,0,0,0,0,0,0.8957898831479156,0.979417243844929,-1.2776959081777057,-0.012371989909885592,-1.6278384823719032,-0.445531160589197,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4607,0,0,0,0,0,0,0,0.8957898831479156,-0.18978993929664428,-0.6769942713400872,0.21427758308325995,-0.9229407150499318,-0.2801838733362504,0.6461430201911788,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8397,0,0,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,0.944900148121483,-0.19369164830440203,-0.5616600016948015,0.8474587227595628,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9245,1,1,1,1,0,0,0,0.8957898831479156,0.979417243844929,0.46433883865138814,-0.46567113589617665,-1.1968451932976605,-0.2732764148609315,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1326,0,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,-0.737064435023849,-1.1456198548756134,-0.9636848893722505,0.5573454667961683,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4420,0,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.2565031255537541,2.1181339962256827,0.2362663717388228,2.2427653347739844,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8096,0,0,0,1,0,0,0,2.3914431893358974,0.979417243844929,0.5844791660189119,-0.9189702818824678,-0.3732476348863893,-0.1942723585494713,-0.8744975283571561,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7387,0,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.10391785654881702,1.3475254480489876,-0.5230354664990767,0.004748788770655008,-1.6348178026313236,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
6005,0,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.737064435023849,-0.8736403672838386,-0.596280774095847,0.20463336840019614,-1.6348178026313236,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2324,1,1,1,0,0,0,0,2.3914431893358974,2.1486244269865025,1.1851808028565305,0.4409271560764055,-0.43919196326933446,-0.3121308687846004,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2349,0,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.4367136166050397,-0.23902156290303114,-0.4285937676363605,0.8038553911341123,0.6461430201911788,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8477,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.157555580810182,-0.23902156290303114,0.8775749652629562,-0.3354435411388017,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2976,1,1,1,0,1,0,0,0.8957898831479156,0.979417243844929,-1.517976562912753,2.480773313014715,-0.9655690130403345,0.20463336840019614,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1977,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.04384769286505517,-1.1909497694742424,-0.2877555234470722,-0.028061638987109887,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3699,1,0,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.5568539439725634,-0.46567113589617665,-1.2020265333848918,-0.4213550559255808,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7592,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.2565031255537541,-1.1456198548756134,1.3723929435935485,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6942,1,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.10391785654881702,-0.012371989909885592,1.934097312141127,0.16966435986889417,-1.6348178026313236,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2042,0,0,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,0.944900148121483,-1.1002899402769841,1.592128866383859,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1368,1,0,1,0,1,0,0,-0.5998634230400659,-1.3589971224382176,-1.0374152534426582,-1.1456198548756134,0.8775749652629562,-0.007339263561153156,-1.6348178026313236,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3341,0,0,0,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-1.578046726596515,-0.46567113589617665,1.4934478892679532,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9405,0,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.4042686749676263,-1.1909497694742424,-1.3586443132943844,-0.5586407931225443,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4565,1,1,0,0,0,1,0,-0.5998634230400659,-0.18978993929664428,-1.517976562912753,0.667576729069551,0.25510760841966507,-0.10965599222681457,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7819,0,0,1,1,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.8572047623913727,1.120875875055842,-1.2856345211561246,0.10706551743631643,-1.6348178026313236,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
6136,0,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.6657421123266254,-0.012371989909885592,-0.8532281393308192,-0.32594578573523825,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1618,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.316573289237516,-0.9189702818824678,1.4310362927626668,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2577,1,1,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,1.6657421123266254,0.21427758308325995,0.937866922641648,-0.793926097438095,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7460,0,0,0,1,0,0,0,-0.5998634230400659,-1.3589971224382176,1.2452509665402922,-0.6923207088893222,0.7779519263130081,1.3715621345743858,0.6461430201911788,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1199,0,0,1,0,0,1,1,-0.5998634230400659,-0.18978993929664428,-1.6381168902802767,-0.9643001964810969,2.048793340435748,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8135,0,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.9660929307454347,-0.012371989909885592,-1.2166284918125438,-0.48352218220345106,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2173,0,1,0,0,1,0,0,0.8957898831479156,-0.18978993929664428,1.3053211302240542,2.707422886007861,-1.1485645243030052,-0.343646148078243,-1.6348178026313236,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1799,0,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.46433883865138814,-0.9189702818824678,-0.3744252121789418,-0.688155639534774,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6881,0,0,0,0,1,0,0,-0.5998634230400659,-1.3589971224382176,1.0650404754890068,-0.23902156290303114,1.2155396482255454,0.7874501772552297,0.6461430201911788,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3539,0,1,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-1.3978362355452294,-0.012371989909885592,-0.48653057042994663,0.4286940526933535,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
